Date,Country,City,Specie,count,min,max,median,variance
08-04-2020,IN,Patna,co,144,1.3,51,7.2,2404.86
28-05-2020,IN,Patna,co,120,2.6,7.6,4.1,12.33
20-06-2020,IN,Patna,co,120,0.1,12.4,4.6,49.54
04-07-2020,IN,Patna,co,144,2.3,28.9,5.5,220.42
10-07-2020,IN,Patna,co,132,1.7,14.4,4.9,54.19
03-02-2020,IN,Patna,co,113,0.1,35.1,8.7,427.7
21-02-2020,IN,Patna,co,117,0.2,16.8,8.4,47.44
07-04-2020,IN,Patna,co,144,1.5,48.8,6.8,2244.62
22-03-2020,IN,Patna,co,119,1.6,42.7,8.2,1829.44
25-04-2020,IN,Patna,co,112,1.9,21.2,5.3,135.18
17-06-2020,IN,Patna,co,138,2.5,31.9,4.7,486.35
05-07-2020,IN,Patna,co,112,2.5,17.8,4.6,132.91
03-02-2020,IN,Muzaffarnagar,co,23,10.8,25,15,207.82
13-02-2020,IN,Muzaffarnagar,co,47,2.5,14.3,11.3,67.66
21-02-2020,IN,Muzaffarnagar,co,39,7.2,13,10.1,24.35
29-02-2020,IN,Muzaffarnagar,co,42,7.6,17.5,11.7,77.72
10-04-2020,IN,Muzaffarnagar,co,34,7.1,30,13,635.33
09-05-2020,IN,Muzaffarnagar,co,47,7.8,23.6,12.7,258.93
10-05-2020,IN,Muzaffarnagar,co,45,5.6,23.6,11.8,166.07
29-05-2020,IN,Muzaffarnagar,co,38,2.9,10.9,7.6,62.55
02-06-2020,IN,Muzaffarnagar,co,47,3.7,15.6,7.9,102.61
03-06-2020,IN,Muzaffarnagar,co,47,3.5,13.7,7.9,74.12
01-02-2020,IN,Muzaffarnagar,co,35,6.5,20.2,13.1,145.77
11-04-2020,IN,Muzaffarnagar,co,38,0.5,28.5,11,389.1
04-05-2020,IN,Muzaffarnagar,co,45,2.1,23.9,10,348.92
16-05-2020,IN,Muzaffarnagar,co,41,7.3,14.5,10.6,40.62
27-06-2020,IN,Muzaffarnagar,co,47,2.3,11.9,6.3,73.09
09-07-2020,IN,Muzaffarnagar,co,39,5,15,8.5,59.52
03-01-2020,IN,Muzaffarnagar,co,31,2.8,29.6,11.6,414.36
14-01-2020,IN,Muzaffarnagar,co,46,5.1,22.9,13.8,225.32
15-01-2020,IN,Muzaffarnagar,co,46,0.5,25.1,9,473.1
31-03-2020,IN,Muzaffarnagar,co,21,8.2,12.1,10.8,15.76
27-04-2020,IN,Muzaffarnagar,co,46,1.1,22.5,8.5,242.12
25-05-2020,IN,Muzaffarnagar,co,47,7.5,16.9,11.9,69.6
05-06-2020,IN,Muzaffarnagar,co,47,3.8,13.4,7.5,72.43
18-06-2020,IN,Muzaffarnagar,co,47,4.4,13.6,8.4,57.83
20-06-2020,IN,Muzaffarnagar,co,37,3.6,12.6,8.6,49.55
23-06-2020,IN,Muzaffarnagar,co,46,4,11,6.9,37.62
06-01-2020,IN,Muzaffarnagar,co,46,1.3,18.8,8.2,277.39
09-02-2020,IN,Muzaffarnagar,co,46,9.9,18.6,14.2,51.58
02-03-2020,IN,Muzaffarnagar,co,47,9.2,24.7,17.2,192.03
10-03-2020,IN,Muzaffarnagar,co,23,8,14,11.6,34.88
24-04-2020,IN,Muzaffarnagar,co,45,1.8,28.3,12.3,535.67
13-05-2020,IN,Muzaffarnagar,co,47,9.9,18.6,13.6,41.81
22-06-2020,IN,Muzaffarnagar,co,47,4.8,13.3,7.6,43.76
12-01-2020,IN,Muzaffarnagar,co,45,2.1,34.2,17.7,697.82
15-02-2020,IN,Muzaffarnagar,co,32,8.6,18.3,12.7,83.98
03-03-2020,IN,Muzaffarnagar,co,29,10.1,19.6,16.2,58.33
03-04-2020,IN,Muzaffarnagar,co,47,6.2,12.5,9.4,33.1
07-06-2020,IN,Muzaffarnagar,co,47,3.4,12.6,9.2,53.25
29-06-2020,IN,Muzaffarnagar,co,47,3.5,12.3,7.5,68.3
13-07-2020,IN,Muzaffarnagar,co,47,4,12,7.4,55.55
04-01-2020,IN,Muzaffarnagar,co,46,1,34.4,10.4,739.46
05-02-2020,IN,Muzaffarnagar,co,36,9.1,17.8,12.5,52.29
18-03-2020,IN,Muzaffarnagar,co,47,8.7,19.3,14,98.11
05-05-2020,IN,Muzaffarnagar,co,45,1,26.2,10.3,359.05
26-05-2020,IN,Muzaffarnagar,co,47,7.5,21,10.8,113.43
01-06-2020,IN,Muzaffarnagar,co,47,2.7,16.3,6.2,103.53
12-07-2020,IN,Muzaffarnagar,co,47,3.1,9.7,5.3,40.53
28-02-2020,IN,Muzaffarnagar,co,46,9.8,18.6,13.4,77.43
20-03-2020,IN,Muzaffarnagar,co,42,8.4,40.4,15.5,631.13
24-05-2020,IN,Muzaffarnagar,co,47,8.2,18.5,13.6,71.8
08-01-2020,IN,Muzaffarnagar,co,29,1.1,11.3,6.8,103.43
09-01-2020,IN,Muzaffarnagar,co,13,0.2,7.2,2.9,46.27
11-06-2020,IN,Muzaffarnagar,co,47,4.9,14.3,9.6,55.3
16-01-2020,IN,Muzaffarnagar,co,47,2.1,23.9,11.4,304.8
12-02-2020,IN,Muzaffarnagar,co,33,2.3,17.9,12.9,111.68
13-04-2020,IN,Muzaffarnagar,co,44,0.5,29.5,11.8,667.03
14-04-2020,IN,Muzaffarnagar,co,46,0.7,31.1,13.1,686.8
18-04-2020,IN,Muzaffarnagar,co,44,5.7,24.4,9,408.85
19-04-2020,IN,Muzaffarnagar,co,45,3.8,23.5,10.2,242.43
28-04-2020,IN,Muzaffarnagar,co,44,1.1,27.7,9.4,580.95
24-06-2020,IN,Muzaffarnagar,co,47,4.4,12.7,7.5,47.71
07-07-2020,IN,Muzaffarnagar,co,47,3.4,12.7,7.4,56.52
11-01-2020,IN,Muzaffarnagar,co,32,1,24,8.5,398.86
31-01-2020,IN,Muzaffarnagar,co,44,0.9,20.2,9.8,238.06
16-03-2020,IN,Muzaffarnagar,co,47,8.5,16.4,12.6,57.26
25-03-2020,IN,Muzaffarnagar,co,33,6.6,24.9,15,422.7
01-04-2020,IN,Muzaffarnagar,co,24,3.7,15.3,10.4,54.16
07-04-2020,IN,Muzaffarnagar,co,47,0.6,31.4,9.6,798.24
22-04-2020,IN,Muzaffarnagar,co,44,6.6,30.4,12.5,517.91
12-06-2020,IN,Muzaffarnagar,co,47,5,15.9,9,29.1
28-06-2020,IN,Muzaffarnagar,co,47,3.1,11.5,8.7,75.89
05-07-2020,IN,Muzaffarnagar,co,47,2,13.8,8.2,83.64
06-02-2020,IN,Muzaffarnagar,co,46,9.6,18.3,13.1,47.85
13-03-2020,IN,Muzaffarnagar,co,41,7.1,19.4,11.7,75.65
18-05-2020,IN,Muzaffarnagar,co,39,8.2,17.3,12.3,77.47
17-01-2020,IN,Muzaffarnagar,co,44,0.3,18.4,8.9,326.69
24-01-2020,IN,Muzaffarnagar,co,47,0.1,18.1,8.6,254.04
28-01-2020,IN,Muzaffarnagar,co,41,1.2,21,10.4,293.94
04-02-2020,IN,Muzaffarnagar,co,23,10,28.1,15.1,168.42
17-04-2020,IN,Muzaffarnagar,co,45,2.6,24.3,9.7,392.71
19-05-2020,IN,Muzaffarnagar,co,47,6.7,18.5,10.7,62.83
23-05-2020,IN,Muzaffarnagar,co,47,10.8,19.1,15,65.81
07-02-2020,IN,Muzaffarnagar,co,47,8.9,26.2,14.1,100.97
28-03-2020,IN,Muzaffarnagar,co,35,6.5,21.3,9.5,58.81
12-05-2020,IN,Muzaffarnagar,co,47,7.7,14.3,11.2,41.7
30-05-2020,IN,Muzaffarnagar,co,47,3.6,11.5,6.2,62.4
06-06-2020,IN,Muzaffarnagar,co,47,4.3,14.7,6,69.12
19-06-2020,IN,Muzaffarnagar,co,41,5.5,11,7.8,16.72
15-07-2020,IN,Muzaffarnagar,co,37,4.8,13.3,8.5,49.92
14-02-2020,IN,Muzaffarnagar,co,22,8.7,15.3,10.7,30
22-02-2020,IN,Muzaffarnagar,co,40,3.5,45.4,11,842.03
12-03-2020,IN,Muzaffarnagar,co,47,6.2,17,10.5,65.39
15-06-2020,IN,Muzaffarnagar,co,40,4.7,14.8,8.5,59.23
10-07-2020,IN,Muzaffarnagar,co,36,4.7,12.6,8.4,44.9
23-02-2020,IN,Muzaffarnagar,co,41,7.9,22.2,12.2,107.11
01-03-2020,IN,Muzaffarnagar,co,41,6.9,31,9.9,527.42
25-04-2020,IN,Muzaffarnagar,co,45,5.7,28.2,13.5,496.55
20-05-2020,IN,Muzaffarnagar,co,47,7.7,15,11.7,42.81
29-03-2020,IN,Muzaffarnagar,co,43,5.4,12.8,8.7,52.72
30-04-2020,IN,Muzaffarnagar,co,45,7,28.7,10.7,472.48
27-05-2020,IN,Muzaffarnagar,co,46,2.5,77.2,9.4,1127.48
19-07-2020,IN,Muzaffarnagar,co,25,1.3,11.8,3.1,168.03
20-01-2020,IN,Muzaffarnagar,co,45,1.1,22.7,12.8,314.27
02-02-2020,IN,Muzaffarnagar,co,23,10.4,18.2,13,49.8
06-03-2020,IN,Muzaffarnagar,co,43,4.6,16.3,9.1,102.81
19-03-2020,IN,Muzaffarnagar,co,47,8.6,19.6,15.3,112.51
23-04-2020,IN,Muzaffarnagar,co,45,5.4,25.7,13.6,263.85
30-06-2020,IN,Muzaffarnagar,co,47,4.5,10.6,7.1,44.88
06-07-2020,IN,Muzaffarnagar,co,47,4.9,13.6,9.7,44.18
01-05-2020,IN,Muzaffarnagar,co,46,1,23.5,9.8,309.64
16-07-2020,IN,Muzaffarnagar,co,47,3.9,12.8,7.5,47.34
18-07-2020,IN,Muzaffarnagar,co,47,2.1,12.2,4.8,92.73
30-12-2019,IN,Muzaffarnagar,co,47,8.9,30.9,20.1,273.4
18-02-2020,IN,Muzaffarnagar,co,47,8.7,22.5,12.7,136.18
05-03-2020,IN,Muzaffarnagar,co,43,2,20.1,9.9,130.79
09-03-2020,IN,Muzaffarnagar,co,27,3.8,18,9.2,104.01
30-03-2020,IN,Muzaffarnagar,co,37,6.7,12.7,9,26.7
08-06-2020,IN,Muzaffarnagar,co,47,3.8,14.6,8.7,76.6
14-06-2020,IN,Muzaffarnagar,co,42,5.2,11.5,7.9,33.93
05-01-2020,IN,Muzaffarnagar,co,44,1.4,19.7,9.9,258.31
21-01-2020,IN,Muzaffarnagar,co,47,5.2,35.2,17.7,382.55
27-03-2020,IN,Muzaffarnagar,co,21,7.9,14.1,12.1,48.44
04-04-2020,IN,Muzaffarnagar,co,47,6.7,21.6,9.2,136.25
21-04-2020,IN,Muzaffarnagar,co,47,0.8,27.6,11.2,509.61
07-05-2020,IN,Muzaffarnagar,co,45,2.5,22.5,11.3,306.76
19-01-2020,IN,Muzaffarnagar,co,46,1.9,18.6,8.3,260.49
10-02-2020,IN,Muzaffarnagar,co,26,10.7,17.8,14.4,36.88
01-07-2020,IN,Muzaffarnagar,co,47,4.6,12.4,8.2,58.3
31-12-2019,IN,Muzaffarnagar,co,45,3.5,71,13,2193.52
19-02-2020,IN,Muzaffarnagar,co,47,10.2,20.4,15.6,106.21
26-02-2020,IN,Muzaffarnagar,co,44,9.2,21.6,13.2,92.48
17-03-2020,IN,Muzaffarnagar,co,47,8,18.5,13,76.03
02-04-2020,IN,Muzaffarnagar,co,37,0.7,18.5,10.5,273.96
21-05-2020,IN,Muzaffarnagar,co,47,7.7,16.7,12.1,59.75
22-05-2020,IN,Muzaffarnagar,co,47,8.3,22.2,16.5,162.91
13-06-2020,IN,Muzaffarnagar,co,47,4.6,13.5,8.7,33.94
23-01-2020,IN,Muzaffarnagar,co,45,1.2,15.1,7.1,155.34
22-03-2020,IN,Muzaffarnagar,co,46,7.4,25.6,11,326.36
20-04-2020,IN,Muzaffarnagar,co,47,5.4,32.4,11.4,761.37
11-05-2020,IN,Muzaffarnagar,co,38,7.9,28.3,13.2,603.08
15-05-2020,IN,Muzaffarnagar,co,47,7,13.9,10.1,30.6
25-06-2020,IN,Muzaffarnagar,co,46,4.3,13,7.8,81.45
11-07-2020,IN,Muzaffarnagar,co,47,3.9,10.8,6,35.66
26-03-2020,IN,Muzaffarnagar,co,21,8,22.8,20,300.74
09-04-2020,IN,Muzaffarnagar,co,47,4,26.6,13.5,528.69
06-05-2020,IN,Muzaffarnagar,co,44,5.1,24.2,10.3,323.03
31-05-2020,IN,Muzaffarnagar,co,47,2.7,12.3,8,63.91
04-07-2020,IN,Muzaffarnagar,co,46,3.1,11.1,7.4,45.82
13-01-2020,IN,Muzaffarnagar,co,46,6.5,27.4,16.6,247.34
26-04-2020,IN,Muzaffarnagar,co,47,6.5,26.3,11.1,427.79
14-07-2020,IN,Muzaffarnagar,co,47,4.5,11.9,7.2,69.02
27-01-2020,IN,Muzaffarnagar,co,47,4.3,32.9,14,655.73
06-04-2020,IN,Muzaffarnagar,co,47,3.8,31.9,12.9,662.12
04-06-2020,IN,Muzaffarnagar,co,47,4.3,12,8.2,44.5
09-06-2020,IN,Muzaffarnagar,co,47,4.6,17.1,8.9,99.89
03-07-2020,IN,Muzaffarnagar,co,47,5,12.7,8.2,35.99
16-02-2020,IN,Muzaffarnagar,co,47,9.8,24.6,15.3,136.84
24-02-2020,IN,Muzaffarnagar,co,33,9.1,21.6,14.4,68.96
07-03-2020,IN,Muzaffarnagar,co,43,3.1,32.1,11.1,278.25
08-03-2020,IN,Muzaffarnagar,co,41,7.5,19.3,11.7,87.19
03-05-2020,IN,Muzaffarnagar,co,45,6,26.9,10.4,428.09
17-05-2020,IN,Muzaffarnagar,co,23,7.1,15.6,11.9,57.04
10-06-2020,IN,Muzaffarnagar,co,47,4.8,15.5,9.2,86.6
01-01-2020,IN,Muzaffarnagar,co,35,3.9,65,18.4,1757.28
10-01-2020,IN,Muzaffarnagar,co,23,1.3,7.1,5.8,19.45
26-01-2020,IN,Muzaffarnagar,co,46,1.7,29.7,12.5,457.05
27-02-2020,IN,Muzaffarnagar,co,47,10.6,23.9,15.1,105.27
11-03-2020,IN,Muzaffarnagar,co,35,5.4,15.6,10.8,24.67
15-03-2020,IN,Muzaffarnagar,co,47,7.2,16,12.6,58.06
05-04-2020,IN,Muzaffarnagar,co,47,5.3,27.8,13.9,531.65
15-04-2020,IN,Muzaffarnagar,co,46,0.9,28.7,12.9,578.67
26-06-2020,IN,Muzaffarnagar,co,47,3.5,12,5.7,73.98
02-07-2020,IN,Muzaffarnagar,co,47,3.7,11.9,8.4,58.92
08-07-2020,IN,Muzaffarnagar,co,47,4,18.5,8.6,178.57
02-01-2020,IN,Muzaffarnagar,co,23,8.1,47.8,16.9,1106.02
07-01-2020,IN,Muzaffarnagar,co,45,0.9,18.6,8,242.2
18-01-2020,IN,Muzaffarnagar,co,47,1.5,29.2,9.6,369.58
22-01-2020,IN,Muzaffarnagar,co,45,3.6,21.7,13,258.06
25-01-2020,IN,Muzaffarnagar,co,47,4.4,34.8,11.9,347.11
30-01-2020,IN,Muzaffarnagar,co,42,1.9,16.5,9.4,180.86
17-02-2020,IN,Muzaffarnagar,co,47,8.6,20.3,14.4,74.78
20-02-2020,IN,Muzaffarnagar,co,45,10.3,16.7,13.3,31.84
25-02-2020,IN,Muzaffarnagar,co,43,8.6,27.8,15.8,257.24
28-05-2020,IN,Muzaffarnagar,co,41,3.3,10.3,6.8,60.4
21-06-2020,IN,Muzaffarnagar,co,47,0.1,11.2,6.9,127.79
08-02-2020,IN,Muzaffarnagar,co,47,9.5,18.5,13.5,52.33
11-02-2020,IN,Muzaffarnagar,co,24,10.1,19.5,14.5,59.26
08-04-2020,IN,Muzaffarnagar,co,47,3.4,23,10,328.08
16-04-2020,IN,Muzaffarnagar,co,46,0.1,34.5,12.8,735.92
29-04-2020,IN,Muzaffarnagar,co,47,1.8,29.6,11.8,499.74
02-05-2020,IN,Muzaffarnagar,co,47,1.8,22.8,9.4,291.02
14-03-2020,IN,Muzaffarnagar,co,37,6.6,13.3,9.2,35.08
21-03-2020,IN,Muzaffarnagar,co,42,8.5,53.8,16.2,2239.24
23-03-2020,IN,Muzaffarnagar,co,46,8.4,18.3,12.6,67.77
12-04-2020,IN,Muzaffarnagar,co,44,7,28.8,11.5,575.58
08-05-2020,IN,Muzaffarnagar,co,47,2.6,25.8,12.7,266.27
16-06-2020,IN,Muzaffarnagar,co,38,4.7,26.7,6.5,202.73
17-07-2020,IN,Muzaffarnagar,co,47,4.6,15.8,8,88.93
29-01-2020,IN,Muzaffarnagar,co,39,1,27.9,9.6,353.03
04-03-2020,IN,Muzaffarnagar,co,47,6.3,22.6,12.8,193.95
24-03-2020,IN,Muzaffarnagar,co,36,8.1,20.7,12.2,107.11
14-05-2020,IN,Muzaffarnagar,co,47,9.2,17.6,12.8,72.84
17-06-2020,IN,Muzaffarnagar,co,47,4.2,12,6.9,46.7
07-05-2020,IN,Thiruvananthapuram,co,47,1.6,8.3,4.9,63.1
16-05-2020,IN,Thiruvananthapuram,co,48,1.7,12.1,4.4,61.08
11-06-2020,IN,Thiruvananthapuram,co,48,1.6,9.2,6,60.14
26-06-2020,IN,Thiruvananthapuram,co,36,0.9,8.4,4.9,47.16
07-02-2020,IN,Thiruvananthapuram,co,24,5.7,10.9,8.7,23.64
21-02-2020,IN,Thiruvananthapuram,co,24,4.8,14.1,10.9,66.7
07-03-2020,IN,Thiruvananthapuram,co,24,6.8,12.9,8.7,18.96
27-01-2020,IN,Thiruvananthapuram,co,24,4,12.2,7.1,45.77
11-04-2020,IN,Thiruvananthapuram,co,46,2.1,7.3,4.4,25.26
28-05-2020,IN,Thiruvananthapuram,co,47,1,8.7,5.2,43.11
29-05-2020,IN,Thiruvananthapuram,co,42,0.5,12.6,5.5,98.33
01-01-2020,IN,Thiruvananthapuram,co,24,8,17.1,12.2,34.48
20-01-2020,IN,Thiruvananthapuram,co,24,6,15.5,10.2,63.04
15-03-2020,IN,Thiruvananthapuram,co,24,5.4,9.3,6.5,11.97
23-04-2020,IN,Thiruvananthapuram,co,47,1.2,6.9,4.3,41.88
06-06-2020,IN,Thiruvananthapuram,co,12,0.6,15,3.6,227.76
09-06-2020,IN,Thiruvananthapuram,co,30,0.3,8.4,2.8,28.94
19-06-2020,IN,Thiruvananthapuram,co,47,1.6,9.2,3.6,56.63
22-06-2020,IN,Thiruvananthapuram,co,48,1.7,9.6,5,39.02
31-12-2019,IN,Thiruvananthapuram,co,24,8.6,21.6,12.7,102.32
22-02-2020,IN,Thiruvananthapuram,co,24,10.5,20.2,14.2,80.24
27-02-2020,IN,Thiruvananthapuram,co,24,7.6,19.3,14.7,60.2
10-07-2020,IN,Thiruvananthapuram,co,29,2.1,7.1,4.2,23.4
11-07-2020,IN,Thiruvananthapuram,co,24,3.8,6.2,5.1,4.49
23-06-2020,IN,Thiruvananthapuram,co,47,1.6,12.7,6.1,85.06
05-07-2020,IN,Thiruvananthapuram,co,24,2.8,6.9,4.8,8.86
13-07-2020,IN,Thiruvananthapuram,co,24,3.1,7.9,5.1,17.41
15-07-2020,IN,Thiruvananthapuram,co,24,4.5,8.4,5.4,11.06
10-01-2020,IN,Thiruvananthapuram,co,22,4.9,18.6,8.5,137.45
03-02-2020,IN,Thiruvananthapuram,co,24,6.9,12.4,8.7,22.05
31-05-2020,IN,Thiruvananthapuram,co,43,0.4,9.3,3.3,67.4
23-03-2020,IN,Thiruvananthapuram,co,24,5.1,8.6,6.9,7.19
03-04-2020,IN,Thiruvananthapuram,co,37,2.8,7.2,5.5,22.89
18-04-2020,IN,Thiruvananthapuram,co,40,1.6,8.7,5.2,48.75
12-05-2020,IN,Thiruvananthapuram,co,48,1.6,14.7,6,76.57
24-05-2020,IN,Thiruvananthapuram,co,48,1.6,7.3,3.6,24.98
09-01-2020,IN,Thiruvananthapuram,co,24,5.7,15.9,7.2,111.84
14-02-2020,IN,Thiruvananthapuram,co,24,8,14.2,11.4,20.5
12-03-2020,IN,Thiruvananthapuram,co,24,5.6,10.4,8.4,12.73
01-03-2020,IN,Thiruvananthapuram,co,24,6.9,20.2,15.2,87.55
28-03-2020,IN,Thiruvananthapuram,co,12,5.6,6.8,6.1,1.55
25-05-2020,IN,Thiruvananthapuram,co,46,1.6,8.8,5.2,69.14
16-07-2020,IN,Thiruvananthapuram,co,24,3.8,7.4,4.7,13.47
17-07-2020,IN,Thiruvananthapuram,co,24,2.2,7.3,4.6,18.73
30-12-2019,IN,Thiruvananthapuram,co,24,7.1,24.2,16.9,156.79
04-02-2020,IN,Thiruvananthapuram,co,24,5.4,12.4,7.3,43.06
17-02-2020,IN,Thiruvananthapuram,co,24,4,17.1,12.7,91.33
19-04-2020,IN,Thiruvananthapuram,co,48,1.6,6.8,2.9,33.19
26-04-2020,IN,Thiruvananthapuram,co,46,1.6,6.2,4.3,39.44
01-05-2020,IN,Thiruvananthapuram,co,48,1.2,7.6,4.4,45.26
09-05-2020,IN,Thiruvananthapuram,co,48,1.6,10.9,5,64.78
15-05-2020,IN,Thiruvananthapuram,co,47,0.4,9.8,5.2,51.44
15-01-2020,IN,Thiruvananthapuram,co,24,5.9,19.7,8.5,117.71
13-03-2020,IN,Thiruvananthapuram,co,24,5,10.8,8,21.92
01-04-2020,IN,Thiruvananthapuram,co,24,4.8,7.2,5.8,5.15
21-06-2020,IN,Thiruvananthapuram,co,48,1.6,5.9,3.3,22.03
21-05-2020,IN,Thiruvananthapuram,co,48,1.6,9.2,4.4,42.01
22-05-2020,IN,Thiruvananthapuram,co,48,1.6,10.3,4.9,43.27
02-06-2020,IN,Thiruvananthapuram,co,34,0.4,6.8,2.4,25.75
05-06-2020,IN,Thiruvananthapuram,co,28,0.6,6.9,1.6,25.06
20-06-2020,IN,Thiruvananthapuram,co,48,1.7,11,5,39.56
18-02-2020,IN,Thiruvananthapuram,co,24,5.2,14.2,10.9,51.83
05-03-2020,IN,Thiruvananthapuram,co,22,6.7,43.2,13.4,1449.86
06-05-2020,IN,Thiruvananthapuram,co,47,1.6,9.2,5.4,48.01
16-03-2020,IN,Thiruvananthapuram,co,24,4.9,11.7,7.9,19.44
18-03-2020,IN,Thiruvananthapuram,co,24,5.5,10.9,7,20.65
09-04-2020,IN,Thiruvananthapuram,co,48,2.8,8.3,4.5,19.08
13-05-2020,IN,Thiruvananthapuram,co,48,1.7,11,5,60.36
12-07-2020,IN,Thiruvananthapuram,co,24,1.8,6.3,4.8,16.88
15-02-2020,IN,Thiruvananthapuram,co,24,9.5,16.4,12.1,42.2
20-02-2020,IN,Thiruvananthapuram,co,24,7,16.6,10.5,61.8
23-02-2020,IN,Thiruvananthapuram,co,24,5.9,16.2,9.7,74.32
10-02-2020,IN,Thiruvananthapuram,co,24,4.9,23.3,10.2,120.33
09-03-2020,IN,Thiruvananthapuram,co,24,5.5,9.1,7.3,10.32
14-03-2020,IN,Thiruvananthapuram,co,24,5.3,8.8,7.2,8.43
10-05-2020,IN,Thiruvananthapuram,co,35,1.6,8,5.6,48.77
18-05-2020,IN,Thiruvananthapuram,co,48,1.7,8.2,5.1,38.43
12-01-2020,IN,Thiruvananthapuram,co,24,1,16.6,6.3,179.97
13-01-2020,IN,Thiruvananthapuram,co,24,4.8,15.9,8.4,79.96
16-01-2020,IN,Thiruvananthapuram,co,24,4.5,15.7,7.6,124.68
13-06-2020,IN,Thiruvananthapuram,co,46,1.6,8,4.5,51.28
27-06-2020,IN,Thiruvananthapuram,co,28,0.9,8.5,5.3,42.98
06-03-2020,IN,Thiruvananthapuram,co,24,5.4,11.2,8.1,22.48
29-04-2020,IN,Thiruvananthapuram,co,47,1.6,9.5,4.6,43.11
16-06-2020,IN,Thiruvananthapuram,co,37,0.8,11.4,4.8,66.33
22-03-2020,IN,Thiruvananthapuram,co,24,4.7,7.7,6.4,5.79
22-04-2020,IN,Thiruvananthapuram,co,48,1.8,7.3,4.3,33.11
10-06-2020,IN,Thiruvananthapuram,co,48,1.4,12.1,4.9,55.67
17-01-2020,IN,Thiruvananthapuram,co,24,3.6,14.2,7.7,49.87
21-01-2020,IN,Thiruvananthapuram,co,24,6.3,11.7,9.4,28.7
24-02-2020,IN,Thiruvananthapuram,co,24,7.8,18.6,12.9,59.5
29-03-2020,IN,Thiruvananthapuram,co,23,4.5,7.5,6,4.23
12-04-2020,IN,Thiruvananthapuram,co,45,2.8,7.7,5.5,27.58
02-01-2020,IN,Thiruvananthapuram,co,24,2.9,13.4,9.9,89.42
06-01-2020,IN,Thiruvananthapuram,co,24,6.7,14.5,9.8,57.04
24-03-2020,IN,Thiruvananthapuram,co,24,4.3,7.7,6.4,9.23
08-07-2020,IN,Thiruvananthapuram,co,31,1.6,6.5,3.8,25.08
30-01-2020,IN,Thiruvananthapuram,co,24,6,13.4,9.5,40.5
25-02-2020,IN,Thiruvananthapuram,co,24,8,23.1,12.7,105.66
04-07-2020,IN,Thiruvananthapuram,co,24,3.3,8.2,5.5,19.67
13-02-2020,IN,Thiruvananthapuram,co,24,6.3,15.4,12,48.49
14-04-2020,IN,Thiruvananthapuram,co,44,2.3,9,5,28.26
04-01-2020,IN,Thiruvananthapuram,co,24,5.7,11.9,8.5,40.9
25-01-2020,IN,Thiruvananthapuram,co,24,4.4,13.2,9.1,51.9
31-01-2020,IN,Thiruvananthapuram,co,24,6.8,14.6,9,46.5
05-04-2020,IN,Thiruvananthapuram,co,29,2.1,10.1,5.6,37.83
02-05-2020,IN,Thiruvananthapuram,co,48,1.7,6.7,4.6,25.41
17-05-2020,IN,Thiruvananthapuram,co,43,1.6,7.9,5.1,54.18
27-05-2020,IN,Thiruvananthapuram,co,48,1,10.6,4.6,76.87
07-01-2020,IN,Thiruvananthapuram,co,24,3.3,18.1,9.2,137.25
11-01-2020,IN,Thiruvananthapuram,co,24,2.2,20.6,6.6,307.71
04-03-2020,IN,Thiruvananthapuram,co,24,16.6,43.9,33.4,530.42
30-06-2020,IN,Thiruvananthapuram,co,26,2.9,7.3,4.5,13.69
24-01-2020,IN,Thiruvananthapuram,co,24,3.7,14,9.3,50.57
19-02-2020,IN,Thiruvananthapuram,co,24,3.6,13.6,9.2,73.2
25-04-2020,IN,Thiruvananthapuram,co,47,1.8,8.4,3.6,35.64
02-03-2020,IN,Thiruvananthapuram,co,24,12.1,27.6,21.1,229.77
08-04-2020,IN,Thiruvananthapuram,co,41,2.1,7.3,5.1,23.75
04-05-2020,IN,Thiruvananthapuram,co,47,1.4,8,4.5,47.83
04-06-2020,IN,Thiruvananthapuram,co,19,0.4,5.8,1,16.86
15-06-2020,IN,Thiruvananthapuram,co,38,1.6,9.8,5.8,62.07
09-02-2020,IN,Thiruvananthapuram,co,24,5.3,29,8.5,199.19
16-02-2020,IN,Thiruvananthapuram,co,24,6.3,15.1,11.1,58.1
28-02-2020,IN,Thiruvananthapuram,co,24,13.6,27.7,17.5,147.16
05-01-2020,IN,Thiruvananthapuram,co,24,4.6,13.4,7.1,61.12
20-04-2020,IN,Thiruvananthapuram,co,48,1.6,9.6,4.8,51.13
19-05-2020,IN,Thiruvananthapuram,co,48,1.6,9.8,4.5,42.77
30-05-2020,IN,Thiruvananthapuram,co,40,0.4,10.4,6.1,95.36
14-07-2020,IN,Thiruvananthapuram,co,24,2.8,7.3,5.6,15.49
08-01-2020,IN,Thiruvananthapuram,co,24,3.8,15.4,6.3,133.48
17-04-2020,IN,Thiruvananthapuram,co,48,1.6,9.4,3.9,35.19
14-05-2020,IN,Thiruvananthapuram,co,48,1.6,9.9,4.9,48.08
27-04-2020,IN,Thiruvananthapuram,co,48,1.7,7.6,4.5,34.87
11-05-2020,IN,Thiruvananthapuram,co,48,1.6,9.5,4.8,57.01
01-06-2020,IN,Thiruvananthapuram,co,48,0.4,11.5,3.9,79.08
08-06-2020,IN,Thiruvananthapuram,co,24,3.3,9.6,5.7,33.69
01-07-2020,IN,Thiruvananthapuram,co,24,3.1,10.8,5.5,45.81
